aspect_ratio,background_pixels,door_objects,door_pixels,height,id,image_present,pixels,room_objects,room_pixels,svg_present,wall_objects,wall_pixels,width,window_objects,window_pixels
0.5729657027572294,584508,8,10869,1487,high_quality_architectural/11048,True,1266924,9,565795,True,22,82996,852,7,22756
1.331439393939394,529984,9,9399,1056,high_quality_architectural/11049,True,1484736,9,828373,True,23,95388,1406,5,21592
1.891566265060241,241559,2,5359,581,high_quality_architectural/11051,True,638519,5,312426,True,20,49635,1099,8,29540
2.8367799113737076,3333044,14,20492,1354,high_quality_architectural/11053,True,5200714,17,1563425,True,31,220128,3841,25,63625
1.1622786022020106,3634647,15,15897,2089,high_quality_architectural/11055,True,5072092,21,1172625,True,41,204364,2428,12,44559
0.7739637305699482,914374,9,15359,1544,high_quality_architectural/11056,True,1845080,13,782382,True,23,106407,1195,7,26558
0.8361981799797775,156513,8,11377,989,high_quality_architectural/11058,True,817903,8,532686,True,16,92755,827,4,24572
1.951276102088167,3348784,15,21516,1724,high_quality_architectural/11059,True,5799536,16,2074545,True,35,280124,3364,23,74567
1.8951911220715167,420155,6,8415,811,high_quality_architectural/11061,True,1246507,6,703322,True,14,96032,1537,7,18583
2.0003027550711474,19344616,18,32103,3303,high_quality_architectural/11062,True,21822921,21,2094184,True,51,301054,6607,22,50964
0.5017921146953405,65531,3,7242,837,high_quality_architectural/11063,True,351540,4,224498,True,7,49569,420,1,4700
2.3403781979977754,1289407,7,10669,899,high_quality_architectural/11066,True,1891496,8,490255,True,21,82039,2104,7,19126
1.8783303730017762,1086604,11,15054,1126,high_quality_architectural/11067,True,2381490,13,1071682,True,24,173074,2115,8,35076
1.2505910165484633,827782,9,10948,1269,high_quality_architectural/11068,True,2013903,10,1015756,True,24,134531,1587,5,24886
0.8398617511520737,2661615,21,27066,2604,high_quality_architectural/11069,True,5694948,26,2598719,True,60,319984,2187,29,87564
1.6415094339622642,620595,18,25806,1166,high_quality_architectural/11071,True,2231724,17,1358291,True,39,175209,1914,21,51823
1.1429475015812778,1753707,10,17311,1581,high_quality_architectural/11072,True,2856867,11,903128,True,19,140763,1807,10,41958
0.5648369132856006,347802,5,7383,1257,high_quality_architectural/11079,True,892470,6,448036,True,15,81189,710,3,8060
0.7014125669751583,1784337,15,15442,2053,high_quality_architectural/11080,True,2956320,15,972241,True,32,155185,1440,14,29115
1.6874135546334716,191392,4,5994,723,high_quality_architectural/11081,True,882060,6,569734,True,16,92124,1220,7,22816
1.5460251046025104,484191,8,10920,956,high_quality_architectural/11083,True,1412968,10,768922,True,24,129878,1478,4,19057
0.705,251727,5,9114,1000,high_quality_architectural/11084,True,705000,5,346453,True,20,78709,705,5,18997
1.5178764897074757,453929,9,8046,923,high_quality_architectural/11085,True,1293123,9,702050,True,26,112454,1401,5,16644
0.7945318972659486,582458,6,7374,1207,high_quality_architectural/11086,True,1157513,7,470903,True,26,80196,959,6,16582
0.6125143513203215,1299405,6,6537,1742,high_quality_architectural/11089,True,1858714,5,475371,True,22,68986,1067,3,8415
0.9233983286908078,130290,4,4468,718,high_quality_architectural/11096,True,476034,5,291789,True,8,43535,663,2,5952
0.5572217837411207,358071,5,10656,1267,high_quality_architectural/11098,True,894502,6,418584,True,16,90873,706,4,16318
1.828804347826087,298248,7,6473,736,high_quality_architectural/11100,True,990656,7,589564,True,16,81759,1346,4,14612
0.7279503105590062,123225,5,5526,805,high_quality_architectural/11101,True,471730,6,282849,True,16,52822,586,2,7308
1.1178992497320472,451874,6,7438,933,high_quality_architectural/11108,True,973119,7,414839,True,18,73692,1043,3,25276
1.8109048723897911,500412,8,9027,862,high_quality_architectural/11109,True,1345582,8,709166,True,22,112926,1561,4,14051
2.5335276967930027,798521,11,19573,1029,high_quality_architectural/11110,True,2682603,14,1592402,True,44,218850,2607,21,53257
1.6119760479041916,307336,7,8605,835,high_quality_architectural/11112,True,1123910,7,693583,True,16,94680,1346,4,19706
0.8039816232771823,725650,3,7226,1306,high_quality_architectural/11118,True,1371300,5,548463,True,16,77640,1050,5,12321
1.290289256198347,271929,4,7883,968,high_quality_architectural/11121,True,1209032,7,821882,True,23,95914,1249,4,11424
1.0680851063829788,2300245,13,21010,1880,high_quality_architectural/11122,True,3775040,15,1243668,True,23,148472,2008,14,61645
0.4532462229481421,1526025,8,12123,2449,high_quality_architectural/11123,True,2718390,10,1033498,True,22,102251,1110,8,44493
0.4200913242009132,747305,12,19271,1971,high_quality_architectural/11125,True,1631988,13,738278,True,25,102136,828,4,24998
0.9208222306813856,3564736,23,29713,2627,high_quality_architectural/11127,True,6354713,27,2289376,True,59,400155,2419,20,70733
1.9282648681790313,2257653,25,43725,1631,high_quality_architectural/11130,True,5129495,30,2407988,True,57,335393,3145,18,84736
0.822061191626409,425969,4,5427,1242,high_quality_architectural/11133,True,1268082,6,652431,True,18,165711,1021,2,18544
1.212557603686636,2054650,9,14667,1736,high_quality_architectural/11136,True,3654280,14,1291884,True,29,262428,2105,10,30651
2.051978277734678,1641878,11,18033,1289,high_quality_architectural/11140,True,3409405,15,1457753,True,23,212991,2645,19,78750
0.5928358208955223,795410,12,15598,1675,high_quality_architectural/11141,True,1663275,11,729598,True,24,103403,993,4,19266
1.378001549186677,1243237,6,7867,1291,high_quality_architectural/11142,True,2296689,9,883308,True,23,125481,1779,7,36796
1.1192443919716648,268905,6,6458,847,high_quality_architectural/11144,True,802956,5,448899,True,15,64582,948,3,14112
2.3117893476959903,3671298,19,36377,1671,high_quality_architectural/11145,True,6455073,18,2356305,True,51,292977,3863,30,98116
0.9719953325554259,267389,5,5796,857,high_quality_architectural/11152,True,713881,5,360005,True,10,74373,833,2,6318
1.162348877374784,576220,9,9026,1158,high_quality_architectural/11153,True,1558668,6,831583,True,22,119907,1346,4,21932
1.4408133623819899,1270493,10,14517,1377,high_quality_architectural/11154,True,2731968,13,1087550,True,27,283264,1984,13,76144
2.293404094010614,2806881,13,17147,1319,high_quality_architectural/11158,True,3989975,16,966104,True,38,153767,3025,15,46076
1.8026969481902058,1433263,18,39062,1409,high_quality_architectural/11159,True,3578860,19,1686238,True,35,328953,2540,16,91344
0.4796173044925125,1960899,10,15890,2404,high_quality_architectural/11160,True,2771812,11,651427,True,22,125964,1153,3,17632
1.3066509711595056,2147418,14,23566,1699,high_quality_architectural/11163,True,3771780,15,1360753,True,37,187998,2220,15,52045
0.7510822510822511,934437,4,7700,1386,high_quality_architectural/11168,True,1442826,5,388991,True,15,82675,1041,7,29023
0.9332096474953617,633527,4,9468,1078,high_quality_architectural/11169,True,1084468,5,348036,True,14,64765,1006,6,28672
0.7288288288288288,502347,4,8112,1110,high_quality_architectural/11171,True,897990,5,307706,True,13,63578,809,3,16247
0.763901549680948,534620,4,9014,1097,high_quality_architectural/11172,True,919286,5,298450,True,11,61538,838,3,15664
0.8237608182533438,814942,4,9936,1271,high_quality_architectural/11173,True,1330737,5,385576,True,14,85849,1047,6,34434
0.8072378138847858,952420,4,6733,1354,high_quality_architectural/11174,True,1479922,5,409903,True,15,84997,1093,7,25869
0.5517751479289941,538888,4,9614,1352,high_quality_architectural/11176,True,1008592,6,363370,True,14,78046,746,3,18674
0.8237885462555066,272319,4,6382,908,high_quality_architectural/11177,True,679184,5,325413,True,14,60318,748,3,14752
1.2465838509316771,2411306,8,9851,1610,high_quality_architectural/11178,True,3231270,8,706168,True,30,85024,2007,14,18921
0.5778894472361809,995188,4,10534,1592,high_quality_architectural/11180,True,1464640,6,352221,True,12,93827,920,2,12870
1.1979088872292756,1382994,7,8180,1339,high_quality_architectural/11181,True,2147756,8,655581,True,41,79485,1604,13,21516
1.8293768545994065,158696,6,9604,674,high_quality_architectural/11182,True,831042,6,535315,True,17,109705,1233,4,17722
0.8203445447087777,483218,11,11194,1219,high_quality_architectural/11184,True,1219000,9,600010,True,20,103230,1000,5,21348
1.832391713747646,2356892,21,32564,1593,high_quality_architectural/11185,True,4649967,20,1903008,True,52,267137,2919,36,90366
1.4033195020746887,1323414,9,11712,1205,high_quality_architectural/11189,True,2037655,7,584510,True,25,102851,1691,3,15168
1.5724275724275725,792513,7,9379,1001,high_quality_architectural/11200,True,1575574,10,648036,True,25,101908,1574,7,23738
0.5442127965492451,473264,8,10158,1391,high_quality_architectural/11201,True,1052987,9,472442,True,26,78848,757,5,18275
1.265852239674229,1709553,16,25278,1719,high_quality_architectural/11202,True,3740544,17,1649656,True,35,252412,2176,24,103645
1.9954648526077097,3834459,16,35751,1764,high_quality_architectural/11204,True,6209280,17,1977513,True,46,302494,3520,31,59063
0.9023081052066559,1771970,13,18714,1863,high_quality_architectural/11206,True,3131703,15,1128562,True,29,173061,1681,8,39396
0.5683297180043384,168974,2,3610,922,high_quality_architectural/11209,True,483128,3,282986,True,6,27558,524,0,0
1.7181372549019607,526069,5,4396,816,high_quality_architectural/11213,True,1144032,5,522938,True,17,72531,1402,3,18098
0.7807153965785381,555687,6,10194,1286,high_quality_architectural/11218,True,1291144,6,624212,True,11,79878,1004,4,21173
0.7455595026642984,2693321,11,15472,2252,high_quality_architectural/11220,True,3781108,12,929769,True,21,118946,1679,8,23600
0.7438905180840665,237372,5,6592,1023,high_quality_architectural/11224,True,778503,6,449837,True,19,74292,761,2,10410
1.0,2809642,17,19548,2089,high_quality_architectural/11227,True,4363921,19,1355153,True,32,158088,2089,12,21490
2.111477572559367,2802218,12,18847,1516,high_quality_architectural/11230,True,4852716,15,1689304,True,32,295281,3201,15,47066
2.0538461538461537,420070,8,8483,780,high_quality_architectural/11232,True,1249560,9,696525,True,20,102334,1602,4,22148
1.2286729857819905,345463,7,8855,844,high_quality_architectural/11237,True,875228,6,428472,True,17,77292,1037,3,15146
0.448925909688733,1615558,10,11203,2281,high_quality_architectural/11238,True,2335744,12,611541,True,19,80786,1024,7,16656
1.1748135874067938,5143114,15,21245,2414,high_quality_architectural/11241,True,6846104,18,1374318,True,42,266038,2836,9,41389
1.0906906906906908,2421711,10,13444,1665,high_quality_architectural/11242,True,3023640,10,493067,True,18,80512,1816,6,14906
1.1643952299829643,540150,7,12554,1174,high_quality_architectural/11243,True,1604858,7,845216,True,29,158148,1367,6,48790
1.2777777777777777,1747787,9,7923,1620,high_quality_architectural/11244,True,3353400,11,1362025,True,38,202417,2070,17,33248
1.0972078593588417,418100,6,7535,967,high_quality_architectural/11248,True,1025987,9,486344,True,19,88964,1061,7,25044
1.2542483660130719,1748445,12,18778,1530,high_quality_architectural/11250,True,2936070,11,913604,True,36,191724,1919,24,63519
1.0406232609905397,1814784,13,20436,1797,high_quality_architectural/11251,True,3360390,14,1304603,True,24,164009,1870,13,56558
0.6921898928024502,436258,9,12323,1306,high_quality_architectural/11252,True,1180624,9,620098,True,18,86350,904,8,25595
1.33843797856049,914914,14,14894,1306,high_quality_architectural/11257,True,2282888,13,1174806,True,30,144596,1748,11,33678
0.912066438690767,3181763,10,13400,2047,high_quality_architectural/11258,True,3821749,13,428618,True,45,171434,1867,6,26534
1.2255717255717256,439096,5,8740,962,high_quality_architectural/11268,True,1134198,6,561947,True,20,103339,1179,5,21076
1.510941960038059,796670,6,7193,1051,high_quality_architectural/11279,True,1668988,6,742395,True,15,101297,1588,5,21433
0.6779661016949152,2015770,8,15422,2124,high_quality_architectural/11280,True,3058560,9,861015,True,19,138385,1440,7,27968
1.832425068119891,199081,8,8096,734,high_quality_architectural/11281,True,987230,6,678597,True,17,82808,1345,4,18648
0.618978102189781,547985,6,9494,1370,high_quality_architectural/11282,True,1161760,7,502384,True,19,81968,848,7,19929
0.8589065255731922,249400,10,11362,1134,high_quality_architectural/11284,True,1104516,9,724740,True,23,93352,974,12,25662
2.276470588235294,1987501,17,23657,1360,high_quality_architectural/11285,True,4210560,18,1858245,True,65,258069,3096,23,83088
0.9656862745098039,976684,5,9914,1428,high_quality_architectural/11287,True,1969212,4,788933,True,18,172149,1379,8,21532
1.0385802469135803,814724,14,12396,1296,high_quality_architectural/11297,True,1744416,11,786754,True,43,124589,1346,4,5953
1.0609675281643471,5533704,19,30698,3018,high_quality_architectural/11298,True,9663636,23,3607639,True,37,425728,3202,19,65867
1.649616368286445,829016,14,23713,1173,high_quality_architectural/11299,True,2269755,14,1221329,True,25,138637,1935,11,57060
1.7903415783274441,558078,6,11918,849,high_quality_architectural/11300,True,1290480,5,579160,True,17,119925,1520,3,21399
0.7939369111020074,1974402,18,33972,2441,high_quality_architectural/11301,True,4730658,20,2323425,True,50,339995,1938,18,58864
0.6750756811301716,137438,9,6757,991,high_quality_architectural/11302,True,662979,8,430476,True,39,82208,669,2,6100
1.25,250343,2,3889,792,high_quality_architectural/11303,True,784080,5,357144,True,14,158502,990,2,14202
0.9674887892376681,231082,3,5322,892,high_quality_architectural/11304,True,769796,6,450610,True,16,63046,863,3,19736
1.697049180327869,1803707,12,22200,1525,high_quality_architectural/11308,True,3946700,16,1879815,True,37,198677,2588,12,42301
0.9676308539944903,863524,10,15428,1452,high_quality_architectural/11309,True,2040060,12,952933,True,31,154167,1405,7,54008
1.4517102615694164,476327,10,10742,994,high_quality_architectural/11310,True,1434342,8,815471,True,23,110490,1443,5,21312
0.8168865435356201,1532094,11,17582,1895,high_quality_architectural/11311,True,2933460,11,1185691,True,18,146787,1548,11,51306
2.13322632423756,5000625,26,46423,1869,high_quality_architectural/11315,True,7451703,31,1975592,True,42,352991,3987,18,76072
0.6110638297872341,530095,4,10193,1175,high_quality_architectural/11319,True,843650,4,217966,True,14,72384,718,3,13012
0.75,1083820,4,10354,1368,high_quality_architectural/11320,True,1403568,4,221633,True,13,74873,1026,3,12888
1.4135388739946382,1708861,14,23302,1492,high_quality_architectural/11321,True,3146628,13,1226570,True,26,156716,2109,10,31179
1.1512455516014235,865948,6,8666,1124,high_quality_architectural/11327,True,1454456,2,474420,True,17,85684,1294,3,19738
1.0271625574592562,3835582,17,27403,2393,high_quality_architectural/11330,True,5881994,20,1658640,True,41,270571,2458,19,89798
1.3188307273963291,1968792,13,16219,1471,high_quality_architectural/11331,True,2853740,13,728252,True,27,114695,1940,9,25782
1.4207792207792207,2037713,12,19139,1540,high_quality_architectural/11335,True,3369520,13,1132738,True,21,136442,2188,12,43488
1.4140066698427822,4497221,16,26255,2099,high_quality_architectural/11339,True,6229832,19,1442386,True,37,206720,2968,14,57250
0.5637963544940289,665564,10,12201,1591,high_quality_architectural/11340,True,1427127,12,637745,True,21,97288,897,3,14329
1.1248817407757805,852076,5,4587,1057,high_quality_architectural/11345,True,1256773,8,343430,True,38,47958,1189,7,8722
1.2869281045751635,1403444,19,22719,1530,high_quality_architectural/11347,True,3012570,19,1351977,True,40,181212,1969,23,53218
1.4171348314606742,3907487,18,33514,2136,high_quality_architectural/11348,True,6465672,18,2109226,True,54,351938,3027,21,63507
1.152889539136796,1156381,8,10707,1367,high_quality_architectural/11351,True,2154392,9,799874,True,28,151048,1576,9,36382
0.5513848396501457,2685478,13,19629,2744,high_quality_architectural/11353,True,4151672,14,1185897,True,24,229756,1513,8,30912
1.487964989059081,563116,5,5245,914,high_quality_architectural/11354,True,1243040,4,546553,True,19,97363,1360,5,30763
1.494125777470629,1592482,13,17003,1447,high_quality_architectural/11356,True,3128414,15,1233084,True,51,233062,2162,26,52783
0.638758231420508,1919315,13,17285,2126,high_quality_architectural/11358,True,2887108,13,801098,True,28,113263,1358,8,36147
1.038915913829048,1456711,7,8681,1439,high_quality_architectural/11359,True,2151305,10,569615,True,26,88456,1495,7,27842
3.400990099009901,2359729,18,27284,1212,high_quality_architectural/11361,True,4995864,19,2102241,True,45,446424,4122,10,60186
1.0893574297188755,2736367,14,22666,1992,high_quality_architectural/11368,True,4322640,14,1326372,True,32,194264,2170,12,42971
0.6627296587926509,671326,9,14075,1524,high_quality_architectural/11369,True,1539240,10,709212,True,28,114634,1010,6,29993
0.7505226480836237,1132771,4,6615,1435,high_quality_architectural/11374,True,1545495,5,327004,True,11,68801,1077,2,10304
1.0798929663608563,4725625,21,43057,2616,high_quality_architectural/11375,True,7390200,23,2120396,True,51,444589,2825,11,56533
1.3535427319211104,1138279,10,15017,1369,high_quality_architectural/11376,True,2536757,12,1173831,True,26,164215,1853,12,45415
0.9707602339181286,2120303,15,21122,1881,high_quality_architectural/11378,True,3434706,15,1092567,True,39,168511,1826,8,32203
0.9856418918918919,603766,6,11370,1184,high_quality_architectural/11380,True,1381728,7,643736,True,20,99686,1167,4,23170
1.4972443355786895,2278600,16,20150,1633,high_quality_architectural/11381,True,3992685,16,1437114,True,34,206224,2445,11,50597
1.697465681098205,2878206,26,38554,1894,high_quality_architectural/11382,True,6089210,20,2531793,True,90,523673,3215,17,116984
1.811397282498479,34426728,23,54289,4931,high_quality_architectural/11383,True,44043692,25,8595410,True,48,852285,8932,14,114980
1.6682408500590318,528813,6,6465,847,high_quality_architectural/11386,True,1196811,5,553614,True,18,92541,1413,3,15378
0.5645484949832776,591995,6,10987,1495,high_quality_architectural/11390,True,1261780,7,533924,True,25,104714,844,6,20160
1.9355581127733026,453899,10,13383,869,high_quality_architectural/11401,True,1461658,7,845086,True,23,118901,1682,5,30389
1.486789960369881,2117987,10,13196,1514,high_quality_architectural/11404,True,3408014,12,1051688,True,30,176081,2251,6,49062
2.4761904761904763,1434159,6,9580,987,high_quality_architectural/11406,True,2412228,8,827946,True,22,97935,2444,5,42608
1.7584985835694051,2280225,8,12785,1412,high_quality_architectural/11407,True,3505996,10,1005256,True,31,159047,2483,9,48683
1.8444444444444446,743562,6,5222,855,high_quality_architectural/11408,True,1348335,6,486838,True,17,100242,1577,4,12471
0.4346694429984383,1009213,4,8484,1921,high_quality_architectural/11409,True,1604035,4,486764,True,11,76474,835,3,23100
2.3237668161434977,1672888,7,13164,1115,high_quality_architectural/11410,True,2888965,8,992298,True,24,155674,2591,7,54941
1.1142241379310345,589767,2,3097,928,high_quality_architectural/11411,True,959552,5,290326,True,10,63034,1034,2,13328
1.384780278670954,554732,8,9252,933,high_quality_architectural/11412,True,1205436,6,524852,True,11,93100,1292,5,23500
1.462947543713572,1244129,7,10215,1201,high_quality_architectural/11418,True,2110157,9,719497,True,31,110087,1757,4,26229
0.6467251160391955,1644981,10,10996,1939,high_quality_architectural/11420,True,2431506,10,647193,True,25,108182,1254,5,20154
1.9165487977369164,395874,6,6711,707,high_quality_architectural/11421,True,957985,6,479599,True,19,58523,1355,3,17278
0.8357894736842105,1973953,11,14176,1900,high_quality_architectural/11426,True,3017200,13,849213,True,31,147887,1588,18,31971
1.4072790294627382,3095839,12,16505,1731,high_quality_architectural/11428,True,4216716,13,931206,True,30,151235,2436,8,21931
1.264982373678026,9392395,72,132475,3404,high_quality_architectural/11430,True,14657624,50,4071085,True,138,813618,4306,38,248051
0.5656174334140436,1279733,10,12060,2065,high_quality_architectural/11438,True,2411920,14,957865,True,33,142282,1168,7,19980
1.14434250764526,10202445,15,27782,3270,high_quality_architectural/11439,True,12236340,18,1671723,True,31,268074,3742,13,66316
0.7464342313787639,1760438,12,11853,1893,high_quality_architectural/11440,True,2674809,12,776659,True,24,102897,1413,4,22962
1.2133168927250308,1944180,12,19444,1622,high_quality_architectural/11447,True,3192096,14,1005989,True,37,194909,1968,6,27574
0.4519981626090951,1214860,8,12062,2177,high_quality_architectural/11449,True,2142168,10,780413,True,27,113393,984,4,21440
0.5508241758241759,454108,7,9905,1456,high_quality_architectural/11450,True,1167712,8,596174,True,16,89936,802,5,17589
1.284796573875803,807424,15,39997,1401,high_quality_architectural/11451,True,2521800,15,1395103,True,31,208885,1800,9,70391
0.9154030327214685,740742,7,12892,1253,high_quality_architectural/11452,True,1437191,7,563346,True,17,100603,1147,3,19608
1.2603025560772039,3105735,15,20243,1917,high_quality_architectural/11453,True,4631472,14,1247337,True,39,214684,2416,16,43473
0.9468879668049792,483537,6,11497,1205,high_quality_architectural/11460,True,1374905,7,741865,True,15,120123,1141,7,17883
0.9602076124567474,562325,5,5815,1156,high_quality_architectural/11461,True,1283160,6,604378,True,14,93714,1110,6,16928
0.6644373364350101,5724760,20,32348,3439,high_quality_architectural/11462,True,7858115,23,1751993,True,56,303290,2285,10,45724
1.285103349964362,1743719,5,7369,1403,high_quality_architectural/11465,True,2529609,9,580333,True,25,158619,1803,13,39569
0.8791691047396138,9443307,8,18454,3418,high_quality_architectural/11475,True,10271090,9,632546,True,20,156692,3005,3,20091
0.6297376093294461,468005,8,16966,1372,high_quality_architectural/11476,True,1185408,9,544865,True,23,138161,864,3,17411
0.8105590062111802,1828381,9,17126,1932,high_quality_architectural/11477,True,3025512,11,998902,True,15,142951,1566,10,38152
0.8488453463960812,737703,9,17163,1429,high_quality_architectural/11478,True,1733377,10,801693,True,24,152677,1213,5,24141
0.4920285871357889,970456,7,18776,1819,high_quality_architectural/11479,True,1628005,7,487697,True,20,137703,895,2,13373
0.8791836734693877,4083559,12,31398,2450,high_quality_architectural/11480,True,5277300,14,938665,True,29,181201,2154,11,42477
1.134010152284264,392294,5,8483,985,high_quality_architectural/11486,True,1100245,6,575945,True,19,99834,1117,4,23689
1.4774236387782205,1490693,12,18095,1506,high_quality_architectural/11487,True,3350850,13,1634109,True,20,168849,2225,8,39104
1.2170385395537526,1237376,10,12380,1479,high_quality_architectural/11488,True,2662200,11,1244584,True,23,137151,1800,10,30709
2.040595399188092,455448,7,9018,739,high_quality_architectural/11491,True,1114412,8,521562,True,18,106294,1508,4,22090
0.5229966808914177,1171163,12,13640,2109,high_quality_architectural/11493,True,2326227,14,1000311,True,29,129753,1103,8,11360
0.9230769230769231,506095,8,7995,988,high_quality_architectural/11494,True,901056,8,311802,True,20,66957,912,2,8207
0.7122015915119363,959158,5,8259,1508,high_quality_architectural/11506,True,1619592,7,513562,True,26,105821,1074,5,32792
0.8398731668648435,4434140,7,9093,2523,high_quality_architectural/11508,True,5346237,7,764500,True,18,115611,2119,4,22893
1.1771004942339374,940823,4,3829,1214,high_quality_architectural/11511,True,1734806,8,690755,True,15,84301,1429,4,15098
1.7407407407407407,620953,4,5620,837,high_quality_architectural/11512,True,1219509,4,502432,True,12,65409,1457,3,25095
0.710427135678392,964742,9,11963,1592,high_quality_architectural/11514,True,1800552,10,689679,True,22,110425,1131,4,23743
1.1341368584758942,5422679,15,20774,2572,high_quality_architectural/11515,True,7502524,18,1702041,True,48,302477,2917,12,54553
1.3432518597236982,607496,5,5570,941,high_quality_architectural/11520,True,1189424,5,470810,True,13,90353,1264,5,15195
0.5892740353172008,699866,7,11906,1529,high_quality_architectural/11525,True,1377629,9,560088,True,21,85244,901,7,20525
1.4863849765258217,643229,8,11801,1065,high_quality_architectural/11526,True,1685895,11,783659,True,38,212807,1583,4,34399
1.1975071907957815,296736,11,12227,1043,high_quality_architectural/11529,True,1302707,9,835357,True,24,122102,1249,8,36285
1.559202813599062,550827,6,11269,853,high_quality_architectural/11530,True,1134490,6,463599,True,13,90898,1330,5,17897
1.280600068189567,8430082,18,33456,2933,high_quality_architectural/11533,True,11016348,18,2155118,True,38,307173,3756,18,90519
0.9161415414444983,1772268,15,18745,2063,high_quality_architectural/11536,True,3899070,21,1750071,True,43,328514,1890,13,29472
1.5496389891696751,1092572,10,8484,1108,high_quality_architectural/11542,True,1902436,8,701563,True,19,81500,1717,4,18317
0.8208469055374593,1953700,12,15791,1842,high_quality_architectural/11545,True,2785104,11,671266,True,20,119555,1512,6,24792
0.4505716207128447,390004,7,9559,1487,high_quality_architectural/11551,True,996290,8,504406,True,16,75396,670,6,16925
1.0615384615384615,264266,5,5650,910,high_quality_architectural/11554,True,879060,5,520311,True,32,75413,966,3,13420
0.7722987672226251,670896,8,12452,1379,high_quality_architectural/11556,True,1468635,9,657050,True,19,107784,1065,10,20453
1.197226502311248,184111,2,2205,649,high_quality_architectural/11557,True,504273,5,262419,True,9,40338,777,2,15200
1.71824480369515,494035,7,6732,866,high_quality_architectural/11559,True,1288608,10,672528,True,26,99290,1488,4,16023
1.7315175097276265,388158,6,6214,771,high_quality_architectural/11563,True,1029285,7,515931,True,24,83483,1335,4,35499
1.3976801988400995,1143279,9,7512,1207,high_quality_architectural/11566,True,2036209,9,751704,True,27,103934,1687,5,29780
0.5912793483469094,1919477,10,11289,2087,high_quality_architectural/11567,True,2575358,10,530129,True,21,99189,1234,4,15274
0.7452258965999069,2470321,11,19722,2147,high_quality_architectural/11572,True,3435200,10,754419,True,23,138793,1600,10,51945
0.6275752773375595,341208,10,15945,1262,high_quality_architectural/11575,True,999504,8,545613,True,25,82076,792,8,14662
1.4786729857819905,5523086,13,22970,2321,high_quality_architectural/11577,True,7965672,19,1998887,True,46,365788,3432,21,54941
0.6967840735068913,424298,8,7271,1306,high_quality_architectural/11580,True,1188460,11,549803,True,38,183688,910,3,23400
1.2819843342036554,751857,6,7533,1149,high_quality_architectural/11587,True,1692477,6,823840,True,17,81825,1473,8,27422
1.6375,510327,6,7798,880,high_quality_architectural/11593,True,1268080,5,637062,True,16,99793,1441,5,13100
0.438953488372093,856968,9,12822,2064,high_quality_architectural/11594,True,1869984,11,845458,True,25,128139,906,14,26597
1.1765913757700206,2299192,18,42760,1948,high_quality_architectural/11599,True,4464816,21,1772720,True,37,311461,2292,8,38683
1.1878322504430006,1837558,15,27521,1693,high_quality_architectural/11601,True,3404623,16,1237150,True,37,269614,2011,12,32780
0.9122632103688934,379429,5,8366,1003,high_quality_architectural/11602,True,917745,7,425474,True,25,89568,915,7,14908
0.8192170818505338,616447,10,14401,1405,high_quality_architectural/11604,True,1617155,11,815655,True,22,130041,1151,11,40611
1.0786186627479795,1350490,8,10423,1361,high_quality_architectural/11606,True,1997948,8,532772,True,17,79312,1468,8,24951
0.5931907463989524,1986007,12,14015,2291,high_quality_architectural/11612,True,3113469,15,928642,True,32,148864,1359,7,35941
0.7907761529808774,270781,5,9258,889,high_quality_architectural/11615,True,624967,6,277816,True,16,67112,703,0,0
1.8112286411716843,2068342,4,4809,1229,high_quality_architectural/11616,True,2735754,6,556331,True,29,86818,2226,9,19454
1.2136200716845877,1011061,10,21129,1395,high_quality_architectural/11621,True,2361735,11,1158168,True,30,138450,1693,8,32927
1.0769230769230769,409395,13,15360,1209,high_quality_architectural/11623,True,1574118,12,949370,True,45,176495,1302,5,23498
0.8645640074211502,1090902,9,10585,1617,high_quality_architectural/11624,True,2260566,9,993016,True,24,138379,1398,5,27684
0.7959697732997482,356766,9,6516,1191,high_quality_architectural/11625,True,1129068,13,679913,True,31,70502,948,19,15371
1.0349040139616057,672256,6,10368,1146,high_quality_architectural/11638,True,1359156,7,552829,True,21,104870,1186,3,18833
1.002911208151383,1248246,6,8583,1374,high_quality_architectural/11639,True,1893372,6,518384,True,18,86023,1378,5,32136
0.9041878172588832,1744381,6,8837,1576,high_quality_architectural/11642,True,2245800,6,408345,True,14,64442,1425,5,19795
0.7070683111954459,9869901,20,38132,4216,high_quality_architectural/11643,True,12567896,21,2196159,True,48,358243,2981,13,105461
1.0055161544523246,646432,10,10395,1269,high_quality_architectural/11644,True,1619244,12,793240,True,30,142003,1276,8,27174
0.7074607329842932,945112,9,10134,1528,high_quality_architectural/11645,True,1651768,9,592325,True,17,88989,1081,4,15208
0.7921270718232044,722336,7,10740,1448,high_quality_architectural/11647,True,1660856,8,774499,True,35,122980,1147,5,30301
1.346730653869226,2016671,16,20850,1667,high_quality_architectural/11648,True,3742415,20,1445929,True,36,212397,2245,7,46568
0.5557491289198606,812152,11,13331,1722,high_quality_architectural/11650,True,1647954,12,704796,True,24,96603,957,4,21072
1.273469387755102,1900988,19,26211,1715,high_quality_architectural/11651,True,3745560,21,1541357,True,44,214545,2184,20,62459
1.4773333333333334,714570,9,18170,1125,high_quality_architectural/11653,True,1869750,9,927462,True,27,153040,1662,7,56508
1.5223266745005875,2798410,16,21361,1702,high_quality_architectural/11654,True,4409882,16,1388690,True,32,156369,2591,10,45052
